supermercado,categoria,item,valor,data_postagem,link,post_url
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Original 300ml,2.69,21/08/2026,https://instagram.fxap4-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=MnWLmv7izFEQ7kNvwE-eCc-&_nc_oc=AdqKht5W2R0I8k67jI7AsuyyWWxTtRw-e9ACS9VMBWR1sIb6wTIcVZPsbh4cMYgGFw8&_nc_zt=23&_nc_ht=instagram.fxap4-1.fna&_nc_gid=VZPB67okKU0e0ifowzVMWA&_nc_ss=72a8c&oh=00_AQHczTI5i8sJva23g6egbIopSplYbu73tBW58x_YqjBIcQ&oe=6A92052E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Original 300ml,2.69,22/08/2026,https://instagram.fhnd4-2.fna.fbcdn.net/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=FnigSYXdvhUQ7kNvwGXzknp&_nc_oc=Adps55DoKyqmrWdWQUTA7FYDHhwuGX5ODLDyh8zgmtqOKIUTt5g2BLPDmUgP7m66ncgYpvQuBS5XgB_kdc55Ke0F&_nc_zt=23&_nc_ht=instagram.fhnd4-2.fna&_nc_gid=v_FwtKEs20pddOedUtX__A&_nc_ss=7da8c&oh=00_AQGsR9bBGsAC7MHFTtBjjgEzYgQpiipyoaBw-VB2zTcdEA&oe=6A91DD60,https://www.instagram.com/p/DcUjFfbAPpn/
Bom Jesus Primavera do Leste 🛒,Bebidas / Cervejas,Cerveja Corona 269ml,4.29,21/08/2026,https://instagram.fhnd4-2.fna.fbcdn.net/v/t51.82787-15/779844446_18373759273237813_717042095228036520_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2ODYwMzg2MjA2MzE4NjIyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=m8__0j7aHxEQ7kNvwHZCbD5&_nc_oc=Ado2-12p-PNSy_-K2ezm5yRNJtlscw4T7W1x9oCa2RnniXp8Tisb-qHYrDk7aGi1VwnPZ8RSTwAn4XKfo3Kg-Qg2&_nc_zt=23&_nc_ht=instagram.fhnd4-2.fna&_nc_gid=WTJWLLFJRKKk_JKC3VjF2w&_nc_ss=7c689&oh=00_AQEYuf2doMR78bfqGEBQfe-9vVkurmxuTKEXU8Z-KgZpng&oe=6A920670,https://www.instagram.com/p/DcTUD7jlm8n/
Bom Jesus Primavera do Leste 🛒,Bebidas / Cervejas,Cerveja Michelob Ultra 330ml,6.19,21/08/2026,https://instagram.fhnd4-2.fna.fbcdn.net/v/t51.82787-15/779844446_18373759273237813_717042095228036520_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2ODYwMzg2MjA2MzE4NjIyMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=m8__0j7aHxEQ7kNvwHZCbD5&_nc_oc=Ado2-12p-PNSy_-K2ezm5yRNJtlscw4T7W1x9oCa2RnniXp8Tisb-qHYrDk7aGi1VwnPZ8RSTwAn4XKfo3Kg-Qg2&_nc_zt=23&_nc_ht=instagram.fhnd4-2.fna&_nc_gid=WTJWLLFJRKKk_JKC3VjF2w&_nc_ss=7c689&oh=00_AQEYuf2doMR78bfqGEBQfe-9vVkurmxuTKEXU8Z-KgZpng&oe=6A920670,https://www.instagram.com/p/DcTUD7jlm8n/
Machadão Atacadista,Bebidas / Cervejas,Achocolatado em Pó Toddy 370g,8.99,20/08/2026,https://scontent-waw2-2.cdninstagram.com/v/t39.30808-6/775548688_1353980203488604_1662033817259096349_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2NzUxNDUxMzI1OTY2NjE4NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=P5B5cPwUwBEQ7kNvwFyJmX7&_nc_oc=AdoKBGmeIB0nx7S-jsG_PsN_PbfrbUj5RPaLrFf4jC-7vOoBuXM9EYfFXabIEzeKpi1YPCJ8UwP7caKpHkb5OEbG&_nc_zt=23&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=TCTohav7JJwegkku5UEH4A&_nc_ss=7d689&oh=00_AQEGO_LrZLYrfb7LzlS_GoanDcaczhh-FNaaJRwE8-oRcw&oe=6A9201CF,https://www.instagram.com/p/DcPcXJfjBzY/
Machadão Atacadista,Bebidas / Cervejas,Achocolatado em Pó Toddy 370g,8.99,20/08/2026,https://scontent-waw2-2.cdninstagram.com/v/t39.30808-6/775382457_1353980220155269_2009226448122347149_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk2NzUxNDUxMzU3ODM5NTQ2MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=F4QLw9fMlnsQ7kNvwGYC8oo&_nc_oc=AdpbLw7b_mZbcNteltB2DlKPNAysOOQ0WM-gkc9C8VLGoL_7dQ8pyeQvILQjxqEb5_q8Gm-UgAPL_RhxTWUNBZn1&_nc_zt=23&_nc_ht=scontent-waw2-2.cdninstagram.com&_nc_gid=TCTohav7JJwegkku5UEH4A&_nc_ss=7d689&oh=00_AQH2WMhtcN_i8S6UUDomf1yCMcXXW1poPb2DTTxJ0imEPA&oe=6A91E7DC,https://www.instagram.com/p/DcPcXJfjBzY/
Machadão Atacadista,Bebidas / Cervejas,Saco Para Lixo Giopack 50L,11.99,24/08/2026,https://instagram.fbhx7-1.fna.fbcdn.net/v/t39.30808-6/778957943_1356271786592779_7752166386009606157_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=Mzk3MDQwODc0MjgwNjA4NjE5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Eg6V_HQrmusQ7kNvwEnqoBV&_nc_oc=AdrPOAFHiUVC4tfFm_sPmoM5M_6Xf0PkCGGS0ldW_Q0fedz8vksuQkF1CGF_YdReE96JrFLA-h6OasdXWFmQczkv&_nc_zt=23&_nc_ht=instagram.fbhx7-1.fna&_nc_gid=hYaYS30HU0P5YK96dlMTTw&_nc_ss=72689&oh=00_AQFuKLmVW--pgyu1J5RwDoyPK6EwG6F47lvSoASAglesVA&oe=6A91F0EE,https://www.instagram.com/p/DcZubq6D10t/
Bom Jesus Primavera do Leste 🛒,Bebidas / Cervejas,Achocolatado Chocolatto 700g,13.99,21/08/2026,https://instagram.fhnd4-2.fna.fbcdn.net/v/t51.82787-15/782344855_18373759252237813_7320855115066332806_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk2ODYwMzg2MTkyMDUwNTIwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=EXXZ6F7wf7QQ7kNvwFOdDBS&_nc_oc=AdqMOWf1nzXpFO8W-H1PyLYjDZtXp_9kyXJ7SloENIQvkirJxxmUDYU1xeA_flZ6tJV0DlIA_PT3JHOEPgeJKaC5&_nc_zt=23&_nc_ht=instagram.fhnd4-2.fna&_nc_gid=WTJWLLFJRKKk_JKC3VjF2w&_nc_ss=7c689&oh=00_AQG9Saz-Go_urbHwXkRS1igT6zK842KMwSvQaJmSm50iag&oe=6A91F96C,https://www.instagram.com/p/DcTUD7jlm8n/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Spaten 269ml,29.52,21/08/2026,https://instagram.fxap4-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=MnWLmv7izFEQ7kNvwE-eCc-&_nc_oc=AdqKht5W2R0I8k67jI7AsuyyWWxTtRw-e9ACS9VMBWR1sIb6wTIcVZPsbh4cMYgGFw8&_nc_zt=23&_nc_ht=instagram.fxap4-1.fna&_nc_gid=VZPB67okKU0e0ifowzVMWA&_nc_ss=72a8c&oh=00_AQHczTI5i8sJva23g6egbIopSplYbu73tBW58x_YqjBIcQ&oe=6A92052E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Spaten 8x269ml,29.52,22/08/2026,https://instagram.fhnd4-2.fna.fbcdn.net/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=FnigSYXdvhUQ7kNvwGXzknp&_nc_oc=Adps55DoKyqmrWdWQUTA7FYDHhwuGX5ODLDyh8zgmtqOKIUTt5g2BLPDmUgP7m66ncgYpvQuBS5XgB_kdc55Ke0F&_nc_zt=23&_nc_ht=instagram.fhnd4-2.fna&_nc_gid=v_FwtKEs20pddOedUtX__A&_nc_ss=7da8c&oh=00_AQGsR9bBGsAC7MHFTtBjjgEzYgQpiipyoaBw-VB2zTcdEA&oe=6A91DD60,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Corona 269ml,34.32,21/08/2026,https://instagram.fxap4-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=MnWLmv7izFEQ7kNvwE-eCc-&_nc_oc=AdqKht5W2R0I8k67jI7AsuyyWWxTtRw-e9ACS9VMBWR1sIb6wTIcVZPsbh4cMYgGFw8&_nc_zt=23&_nc_ht=instagram.fxap4-1.fna&_nc_gid=VZPB67okKU0e0ifowzVMWA&_nc_ss=72a8c&oh=00_AQHczTI5i8sJva23g6egbIopSplYbu73tBW58x_YqjBIcQ&oe=6A92052E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Corona 8x269ml,34.32,22/08/2026,https://instagram.fhnd4-2.fna.fbcdn.net/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=FnigSYXdvhUQ7kNvwGXzknp&_nc_oc=Adps55DoKyqmrWdWQUTA7FYDHhwuGX5ODLDyh8zgmtqOKIUTt5g2BLPDmUgP7m66ncgYpvQuBS5XgB_kdc55Ke0F&_nc_zt=23&_nc_ht=instagram.fhnd4-2.fna&_nc_gid=v_FwtKEs20pddOedUtX__A&_nc_ss=7da8c&oh=00_AQGsR9bBGsAC7MHFTtBjjgEzYgQpiipyoaBw-VB2zTcdEA&oe=6A91DD60,https://www.instagram.com/p/DcUjFfbAPpn/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Heineken 269ml 8 Latas,35.92,21/08/2026,https://instagram.fvit1-1.fna.fbcdn.net/v/t51.82787-15/779957410_18194460196382122_4239320256883363950_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk2ODYwOTg5OTE2Nzk4NjAwMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMjE2MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lCs7XFPuzTIQ7kNvwHMdJek&_nc_oc=Ado9YP1nN6fC5NNpGEHXRUhijLWbFCEiHGbqv2vOuaxqSnQYYjoBXL6NnIYMxPRV_xM&_nc_zt=23&_nc_ht=instagram.fvit1-1.fna&_nc_gid=D22syVg1HEJfFw9WayW2SA&_nc_ss=72689&oh=00_AQH1tVXLxB1zaLuP2t_RGnEzb4hiyeVkcr4FThOe1wIxYw&oe=6A920B01,https://www.instagram.com/p/DcTVeacG11v/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Skol 269ml 15 Latas,43.35,21/08/2026,https://instagram.fvit1-1.fna.fbcdn.net/v/t51.82787-15/779957410_18194460196382122_4239320256883363950_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk2ODYwOTg5OTE2Nzk4NjAwMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMjE2MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=lCs7XFPuzTIQ7kNvwHMdJek&_nc_oc=Ado9YP1nN6fC5NNpGEHXRUhijLWbFCEiHGbqv2vOuaxqSnQYYjoBXL6NnIYMxPRV_xM&_nc_zt=23&_nc_ht=instagram.fvit1-1.fna&_nc_gid=D22syVg1HEJfFw9WayW2SA&_nc_ss=72689&oh=00_AQH1tVXLxB1zaLuP2t_RGnEzb4hiyeVkcr4FThOe1wIxYw&oe=6A920B01,https://www.instagram.com/p/DcTVeacG11v/
