supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado São Pedro,Bebidas / Alcoólicos Diversos,Espumante Aurora Moscatel Branco 750ml,42.99,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790651262_1508698107969972_5998080027560533600_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=100&ig_cache_key=Mzk3NjE3NTA3NTkzNzgyODUwNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Fki5XW_PiPcQ7kNvwEMMwlZ&_nc_oc=AdoHYri7fr3UsDoMlHDK2HTgg6FCr0n3lzTEF2Q34993HV2spZuoc7_MN9hgPRznBOCMcYF6jo8s1T9ueRpp6OXR&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQJUTh19cXfffXZ1gcr5xFBtzmtRqfPEjzyBYYcYDt9CqA&oe=6AA1D649,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Cervejas,Achocolatado Pirakids 200ml,1.49,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790341028_1508698111303305_6101754768913825516_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=107&ig_cache_key=Mzk3NjE3NTA3NTg4NzQ4NDk5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=3okOtetE7JoQ7kNvwFdiYSP&_nc_oc=AdruwQ7RYBqChozifVRz-lMJD-lopf6VLGYXYqviECs5n_Yf7S4NqY4qnCB-8cUHNdcPwRRqiQckKVeXe3RFXJHo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQIbehEPo8vK43UkYPz3nnVbRk2WiJCkkzL5cl6w11xvjQ&oe=6AA1EA27,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Amstel Ultra 275ml,5.19,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwECSLw2&_nc_oc=AdrCr_2uw3G782jRHTHnsH01pTOqgDr2i_Ho4Ge2UzBorTED4KEUfATrZdrFFDKRhSN8F-8U51FubS0SSxbk0wda&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQJljaaRn-5D0_7bMyIw963hvFTjLOyOd4dOCY4s5W4pCw&oe=6AA1F239,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Cervejas,Achocolatado Toddy 300g,7.99,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790341028_1508698111303305_6101754768913825516_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=107&ig_cache_key=Mzk3NjE3NTA3NTg4NzQ4NDk5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=3okOtetE7JoQ7kNvwFdiYSP&_nc_oc=AdruwQ7RYBqChozifVRz-lMJD-lopf6VLGYXYqviECs5n_Yf7S4NqY4qnCB-8cUHNdcPwRRqiQckKVeXe3RFXJHo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQIbehEPo8vK43UkYPz3nnVbRk2WiJCkkzL5cl6w11xvjQ&oe=6AA1EA27,https://www.instagram.com/p/DcuNi7YiX2_/
Machadão Atacadista,Bebidas / Cervejas,Achocolatado em Pó Toddy 750g,14.99,01/09/2026,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/789618270_1363962609157030_3615491432982247221_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3NjIxNDMzMTkzMDk1NjQzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=LWeQr5ZiUMIQ7kNvwG2EpOW&_nc_oc=AdqTmKj8gPcVQGDJZvbSQiS2g1MfVx7gs5N1SmrN0Cw7uV-z_YRJMK5F8nupD-pCr3qX79cSlQC3hL_FWrV1uvSB&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_gid=lAGGb0982PGD7jUIo2QSQQ&_nc_ss=7a22e&oh=00_AQKhWRg444QWKGhs6d-h3vLo8t6ZNiKq99X21URU7yJzWA&oe=6AA1F626,https://www.instagram.com/p/DcuWeMKD352/
Machadão Atacadista,Bebidas / Cervejas,Achocolatado em Pó Toddy 750g,14.99,01/09/2026,https://scontent-nrt6-1.cdninstagram.com/v/t39.30808-6/788766900_1363961989157092_7149980708576029676_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=Mzk3NjIxNDMzMjMyNTE5OTQzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=vw1LTHI3qF8Q7kNvwEXrSdJ&_nc_oc=AdoyvIq8FIBaRiGmwYlE2xtd86PIXoiFhZ0oX0Wl4h4RfvbrnNi6fAr5hFcGVpJYpVVFueZx_lm-HUYteN507Tn8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-nrt6-1.cdninstagram.com&_nc_gid=lAGGb0982PGD7jUIo2QSQQ&_nc_ss=7a22e&oh=00_AQJgxbXvmanVRNfMygUeg_ZwlDCNW-deQSdj1C1RXnxF_Q&oe=6AA1F2D0,https://www.instagram.com/p/DcuWeMKD352/
Machadão Atacadista,Bebidas / Cervejas,Achocolatado em Pó Toddy 750g,14.99,01/09/2026,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/790209214_1363962295823728_6184311664090934208_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3NjIxNDMzMTA5MjA0NzE3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=RBvtfYik74QQ7kNvwHZ03vk&_nc_oc=Adplqmx-VaY-bWG92HbQ3dr7yppIyRkEnutrUSHhupZEDzy1Uhl6Fx7VZCzV4KisBE4zetbu-VhHS7hEC9kXw0Hs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_gid=lAGGb0982PGD7jUIo2QSQQ&_nc_ss=7a22e&oh=00_AQLYlzQw4d8rU8cIUjYZf1dqWSkrD5iPGFARWMM2Nk0o1A&oe=6AA1FBAE,https://www.instagram.com/p/DcuWeMKD352/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Heineken 269ml 8 Latas,35.92,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwECSLw2&_nc_oc=AdrCr_2uw3G782jRHTHnsH01pTOqgDr2i_Ho4Ge2UzBorTED4KEUfATrZdrFFDKRhSN8F-8U51FubS0SSxbk0wda&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQJljaaRn-5D0_7bMyIw963hvFTjLOyOd4dOCY4s5W4pCw&oe=6AA1F239,https://www.instagram.com/p/DcuNi7YiX2_/
Machadão Atacadista,Bebidas / Cervejas,Ração Para Cães Plok Original Carne 7kg,39.9,01/09/2026,https://scontent-nrt1-1.cdninstagram.com/v/t39.30808-6/788880664_1363962219157069_5966186908781895719_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3NjIxNDMzMDk4MzA0NjUzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=mvMDjMZZ8K8Q7kNvwEr95Kf&_nc_oc=AdpDd4tA0FGceVhp6PR8JiduONuXuE_e5iHh01aOgqsRwj_0bEqtmY8pw24qpadXMieJMPV6oB0_GG5VO5FuiNxT&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_gid=lAGGb0982PGD7jUIo2QSQQ&_nc_ss=7a22e&oh=00_AQKuUJZtbhN0X2NwAD6KgYM3DH9Rh55mz5vlKwfOJi488A&oe=6AA1EE8C,https://www.instagram.com/p/DcuWeMKD352/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Brahma 269ml 15 Latas,41.85,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwECSLw2&_nc_oc=AdrCr_2uw3G782jRHTHnsH01pTOqgDr2i_Ho4Ge2UzBorTED4KEUfATrZdrFFDKRhSN8F-8U51FubS0SSxbk0wda&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQJljaaRn-5D0_7bMyIw963hvFTjLOyOd4dOCY4s5W4pCw&oe=6AA1F239,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Budweiser 269ml 15 Latas,43.35,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwECSLw2&_nc_oc=AdrCr_2uw3G782jRHTHnsH01pTOqgDr2i_Ho4Ge2UzBorTED4KEUfATrZdrFFDKRhSN8F-8U51FubS0SSxbk0wda&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQJljaaRn-5D0_7bMyIw963hvFTjLOyOd4dOCY4s5W4pCw&oe=6AA1F239,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Refrigerantes,Refrigerante Coca Cola 2.5L,11.29,31/08/2026,https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwECSLw2&_nc_oc=AdrCr_2uw3G782jRHTHnsH01pTOqgDr2i_Ho4Ge2UzBorTED4KEUfATrZdrFFDKRhSN8F-8U51FubS0SSxbk0wda&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_gid=KkV6WRYKP9_jb-i1Y8eKbw&_nc_ss=7a22e&oh=00_AQJljaaRn-5D0_7bMyIw963hvFTjLOyOd4dOCY4s5W4pCw&oe=6AA1F239,https://www.instagram.com/p/DcuNi7YiX2_/
Machadão Atacadista,Bebidas / Sucos e Diversos,Bebida Láctea Tirol Showkinho Chocolate 200ml,0.99,01/09/2026,https://scontent-nrt1-2.cdninstagram.com/v/t39.30808-6/789618270_1363962609157030_3615491432982247221_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3NjIxNDMzMTkzMDk1NjQzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=LWeQr5ZiUMIQ7kNvwG2EpOW&_nc_oc=AdqTmKj8gPcVQGDJZvbSQiS2g1MfVx7gs5N1SmrN0Cw7uV-z_YRJMK5F8nupD-pCr3qX79cSlQC3hL_FWrV1uvSB&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-nrt1-2.cdninstagram.com&_nc_gid=lAGGb0982PGD7jUIo2QSQQ&_nc_ss=7a22e&oh=00_AQKhWRg444QWKGhs6d-h3vLo8t6ZNiKq99X21URU7yJzWA&oe=6AA1F626,https://www.instagram.com/p/DcuWeMKD352/
