supermercado,categoria,item,valor,data_postagem,link,post_url
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Heineken 8x269ml,35.92,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado Tuiuiú,Bebidas / Cervejas,Cerveja Brahma 15x269ml,41.85,01/09/2026,https://scontent-dus1-1.cdninstagram.com/v/t51.82787-15/791624359_18583372411067900_7913942695836634888_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NjkyOTE4MDM4OTQ5OTYzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jhhPqh_BfNMQ7kNvwEUnql8&_nc_oc=Adr_koFPHY980QHrxFJSvwCVmb2m5FXAYRxfc2GVuHj9c6vYvI-GD-O1_DkiN_Vr10YlUNfL7fFZWl9W9Fv9qRK0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_gid=ppUv2AVYBLXJJwItyjB7eA&_nc_ss=7a22e&oh=00_AQL0scphKuI8YbX0aGZFzjP31YoHE6xvCKRNqopTfCd0wg&oe=6AA0B861,https://www.instagram.com/p/Dcw5ArimFPm/
Supermercado Tuiuiú,Bebidas / Cervejas,Cerveja Skol 15x269ml,41.85,01/09/2026,https://scontent-dus1-1.cdninstagram.com/v/t51.82787-15/791624359_18583372411067900_7913942695836634888_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NjkyOTE4MDM4OTQ5OTYzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jhhPqh_BfNMQ7kNvwEUnql8&_nc_oc=Adr_koFPHY980QHrxFJSvwCVmb2m5FXAYRxfc2GVuHj9c6vYvI-GD-O1_DkiN_Vr10YlUNfL7fFZWl9W9Fv9qRK0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_gid=ppUv2AVYBLXJJwItyjB7eA&_nc_ss=7a22e&oh=00_AQL0scphKuI8YbX0aGZFzjP31YoHE6xvCKRNqopTfCd0wg&oe=6AA0B861,https://www.instagram.com/p/Dcw5ArimFPm/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Brahma 15x269ml,41.85,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Brahma Multipack 15x269ml,41.85,03/09/2026,https://instagram.ftls1-1.fna.fbcdn.net/v/t51.82787-15/792053703_18193426588391764_4096902630104938508_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3NzYzNTQxMjMzMjA4NDUzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=-AUFiMQb1OoQ7kNvwGsLw-4&_nc_oc=AdoZdPOHZqxz-p8SGdeexmxNgQyCRXTLH5mfdocLd3szeN71DpLhomxJHCFO_GO-4R8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftls1-1.fna&_nc_gid=7csfsUKuVDLcuOQCLIgMUA&_nc_ss=7a22e&oh=00_AQJ_Q_awmk0OEeZbP51zQR6fN9VGZXRLJ9I1g5P0XSOdTQ&oe=6AA0B74E,https://www.instagram.com/p/DczZl6tlIWo/
Supermercado São Pedro,Bebidas / Cervejas,Cerveja Budweiser 15x269ml,43.35,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Budweiser Multipack 15x269ml,43.35,03/09/2026,https://instagram.ftls1-1.fna.fbcdn.net/v/t51.82787-15/792053703_18193426588391764_4096902630104938508_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk3NzYzNTQxMjMzMjA4NDUzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=-AUFiMQb1OoQ7kNvwGsLw-4&_nc_oc=AdoZdPOHZqxz-p8SGdeexmxNgQyCRXTLH5mfdocLd3szeN71DpLhomxJHCFO_GO-4R8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftls1-1.fna&_nc_gid=7csfsUKuVDLcuOQCLIgMUA&_nc_ss=7a22e&oh=00_AQJ_Q_awmk0OEeZbP51zQR6fN9VGZXRLJ9I1g5P0XSOdTQ&oe=6AA0B74E,https://www.instagram.com/p/DczZl6tlIWo/
Supermercado São Pedro,Bebidas / Refrigerantes,Refrigerante Coca Cola 2.5L,11.29,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Sucos e Diversos,Suco Kapo 200ml,2.39,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado São Pedro,Bebidas / Sucos e Diversos,Energético Red Bull 250ml,8.99,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Supermercado Tuiuiú,Bebidas / Sucos e Diversos,Monster 473ml,9.49,01/09/2026,https://scontent-dus1-1.cdninstagram.com/v/t51.82787-15/791624359_18583372411067900_7913942695836634888_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3NjkyOTE4MDM4OTQ5OTYzMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=jhhPqh_BfNMQ7kNvwEUnql8&_nc_oc=Adr_koFPHY980QHrxFJSvwCVmb2m5FXAYRxfc2GVuHj9c6vYvI-GD-O1_DkiN_Vr10YlUNfL7fFZWl9W9Fv9qRK0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_gid=ppUv2AVYBLXJJwItyjB7eA&_nc_ss=7a22e&oh=00_AQL0scphKuI8YbX0aGZFzjP31YoHE6xvCKRNqopTfCd0wg&oe=6AA0B861,https://www.instagram.com/p/Dcw5ArimFPm/
Supermercado São Pedro,Bebidas / Sucos e Diversos,Suco de Uva Garibaldi 1.5L,16.99,31/08/2026,https://scontent-ord5-1.cdninstagram.com/v/t39.30808-6/790756054_1508698114636638_6053247548143654318_n.jpg?stp=c0.0.1638.2048a_dst-jpg_e35_s1638x2048_tt6&_nc_cat=109&ig_cache_key=Mzk3NjE3NTA3NTM3NTgzNTQzMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=BeNfpyiWpaAQ7kNvwHdvss-&_nc_oc=Adof6ck7GZqpdX__j2nfm0EsMD2UBkJzrrtzfkU4ca5KIUn1HDdCTgY5rlXmwdnYkyzOYj0XrN7ODMqTU8KnjFap&_nc_ad=z-m&_nc_cid=1087&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_gid=8zJsSQ99jKbPuQyWDjwUag&_nc_ss=7a22e&oh=00_AQLObuDZ_oLqEpG7xzzBFzxpzH0WAC9c6VZi4rQMt7iHMQ&oe=6AA0A0B9,https://www.instagram.com/p/DcuNi7YiX2_/
Machadão Atacadista,Bebidas / Sucos e Diversos,Abacaxi Pérola Caixa 10 Unidades,92.9,04/09/2026,https://scontent-waw2-1.cdninstagram.com/v/t39.30808-6/792149596_1366549022231722_1180479154644046527_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3ODc2NDU2MDg4NzQ5NTcyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Kl8OwwTbxWkQ7kNvwE7-tLh&_nc_oc=AdpMlQVCwYM8_jt0nUiR94_kaRRl3RnTnrj7PNvZt78sY1UrCzAZCP9iRybkv_leDYM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-waw2-1.cdninstagram.com&_nc_gid=oa5mGpY0sQjIK21dbQXGzw&_nc_ss=7a22e&oh=00_AQJrErO_G1ctl-zuPW_j7OUFybsvPS8DI2Q5obl9JTFT3w&oe=6AA08B8A,https://www.instagram.com/p/Dc3aUmonLwu/
