supermercado,categoria,item,valor,data_postagem,link,post_url
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Skol 300ml,2.49,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Antarctica 300ml,2.49,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Antarctica Original Retornável 300ml,2.69,21/08/2026,https://instagram.ftgz2-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwHKsvI3&_nc_oc=AdqHpQCsDBNaEZ5-X3EB8Zab-Osn52r0xSN9LEgOV7g7pquqHCd3QeJEZZEJGdA8DBdiiAxREbsS1CzcBJWTbAD1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftgz2-1.fna&_nc_gid=oHv5kAUjL6YyUqpH14-hmg&_nc_ss=7a22e&oh=00_AQEbsXV5g3m3qWtjHn92eEIkWanBuU9SlaCt1suJ0gW0tA&oe=6A966A2E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Original 300ml,2.69,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Machadão Atacadista,Bebidas / Cervejas,Saco Para Lixo Super Reforçado Giopack 30L 15L,8.49,27/08/2026,https://instagram.fyto2-1.fna.fbcdn.net/v/t39.30808-6/786141071_1360550506164907_1343288441209680541_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ig_cache_key=Mzk3MzE1NjQ3MjAxNjIzNDQ4NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTYzOC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=aMK5GLv5FBcQ7kNvwEDMxh0&_nc_oc=AdpWuxL4VLkbZ6DZN4-vuIq-jU9vlST0z0KDqlNXDoTt1WlcYsRB4fwhiJICSYvj0xw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fyto2-1.fna&_nc_gid=IXal9zDDXfZ0GyqCGxQXgg&_nc_ss=7a22e&oh=00_AQHbXvyWTmBTgINHFv510Kl1nd7qoQ2vyD-goSfn6iagJA&oe=6A9682F9,https://www.instagram.com/p/DcjfMcbkgCV/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Spaten 269ml 8 Unidades,29.52,21/08/2026,https://instagram.ftgz2-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwHKsvI3&_nc_oc=AdqHpQCsDBNaEZ5-X3EB8Zab-Osn52r0xSN9LEgOV7g7pquqHCd3QeJEZZEJGdA8DBdiiAxREbsS1CzcBJWTbAD1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftgz2-1.fna&_nc_gid=oHv5kAUjL6YyUqpH14-hmg&_nc_ss=7a22e&oh=00_AQEbsXV5g3m3qWtjHn92eEIkWanBuU9SlaCt1suJ0gW0tA&oe=6A966A2E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Spaten 8x269ml,29.52,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Corona 269ml 8 Unidades,34.32,21/08/2026,https://instagram.ftgz2-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwHKsvI3&_nc_oc=AdqHpQCsDBNaEZ5-X3EB8Zab-Osn52r0xSN9LEgOV7g7pquqHCd3QeJEZZEJGdA8DBdiiAxREbsS1CzcBJWTbAD1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftgz2-1.fna&_nc_gid=oHv5kAUjL6YyUqpH14-hmg&_nc_ss=7a22e&oh=00_AQEbsXV5g3m3qWtjHn92eEIkWanBuU9SlaCt1suJ0gW0tA&oe=6A966A2E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Corona 8x269ml,34.32,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Supermercado Tuiuiú,Bebidas / Cervejas,Cerveja Skol 15x269ml,43.35,26/08/2026,https://instagram.fqpa2-1.fna.fbcdn.net/v/t51.82787-15/784389246_18581502034067900_514741470007781001_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MjE4Nzk0NDI0MDc2NjUyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=axgGxUji1CYQ7kNvwF5yFe_&_nc_oc=AdoPdvXKkxhOnuhRHqGiq6Pt03mMi3YFrFv35FgdwDW_XLaCuthau9xVtjxvSvd3Et0&_nc_ad=z-m&_nc_cid=1007&_nc_zt=23&_nc_ht=instagram.fqpa2-1.fna&_nc_gid=i0WVNSltBBtBZMld_QiciA&_nc_ss=7a22e&oh=00_AQGnyh9C5KtZnA7Clr6PJqSdV_he0XIhN4EcSf3kil01jw&oe=6A967986,https://www.instagram.com/p/DcgDAMGj_Dr/
Supermercado Tuiuiú,Bebidas / Cervejas,Cerveja Brahma 15x269ml,43.35,26/08/2026,https://instagram.fqpa2-1.fna.fbcdn.net/v/t51.82787-15/784389246_18581502034067900_514741470007781001_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MjE4Nzk0NDI0MDc2NjUyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=axgGxUji1CYQ7kNvwF5yFe_&_nc_oc=AdoPdvXKkxhOnuhRHqGiq6Pt03mMi3YFrFv35FgdwDW_XLaCuthau9xVtjxvSvd3Et0&_nc_ad=z-m&_nc_cid=1007&_nc_zt=23&_nc_ht=instagram.fqpa2-1.fna&_nc_gid=i0WVNSltBBtBZMld_QiciA&_nc_ss=7a22e&oh=00_AQGnyh9C5KtZnA7Clr6PJqSdV_he0XIhN4EcSf3kil01jw&oe=6A967986,https://www.instagram.com/p/DcgDAMGj_Dr/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Skol 269ml 15 Unidades,43.35,21/08/2026,https://instagram.ftgz2-1.fna.fbcdn.net/v/t51.82787-15/780140079_18192045034391764_7683991793781918786_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODIxODA0ODc2ODI1MjE2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=Su6wo4o_AAEQ7kNvwHKsvI3&_nc_oc=AdqHpQCsDBNaEZ5-X3EB8Zab-Osn52r0xSN9LEgOV7g7pquqHCd3QeJEZZEJGdA8DBdiiAxREbsS1CzcBJWTbAD1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ftgz2-1.fna&_nc_gid=oHv5kAUjL6YyUqpH14-hmg&_nc_ss=7a22e&oh=00_AQEbsXV5g3m3qWtjHn92eEIkWanBuU9SlaCt1suJ0gW0tA&oe=6A966A2E,https://www.instagram.com/p/DcR8Up0IBkE/
Super Compras Supermercado,Bebidas / Cervejas,Cerveja Skol 15x269ml,43.35,22/08/2026,https://scontent-fra3-1.cdninstagram.com/v/t51.82787-15/781425562_18192143110391764_1116124836587707156_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk2ODk1MTQ4MDU4NDU2NzM5OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=hgLrqZMAdhsQ7kNvwEbw-5J&_nc_oc=AdqMJnvK7o8Kx-WAwUJ2fdrF5KLMr6OzsI_0vq4LJVMC41DGK35roPYoUOxAvCDM7Jg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&_nc_gid=FOgLUhHVTJ7XwYsIrtKNkQ&_nc_ss=7a22e&oh=00_AQHPwVnGq7ROV6gjQY2UsBm9sW934g0A9MrJcEShyx3c8g&oe=6A967AA0,https://www.instagram.com/p/DcUjFfbAPpn/
Supermercado Tuiuiú,Bebidas / Refrigerantes,Sukita 2L,6.29,26/08/2026,https://instagram.fqpa2-1.fna.fbcdn.net/v/t51.82787-15/784389246_18581502034067900_514741470007781001_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MjE4Nzk0NDI0MDc2NjUyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=axgGxUji1CYQ7kNvwF5yFe_&_nc_oc=AdoPdvXKkxhOnuhRHqGiq6Pt03mMi3YFrFv35FgdwDW_XLaCuthau9xVtjxvSvd3Et0&_nc_ad=z-m&_nc_cid=1007&_nc_zt=23&_nc_ht=instagram.fqpa2-1.fna&_nc_gid=i0WVNSltBBtBZMld_QiciA&_nc_ss=7a22e&oh=00_AQGnyh9C5KtZnA7Clr6PJqSdV_he0XIhN4EcSf3kil01jw&oe=6A967986,https://www.instagram.com/p/DcgDAMGj_Dr/
